text,reply count,like count,sentiment,
Ko ga msuk trending ya ?? Yg tau dong,0,0,,
"Sedih melihat tanggapan org atas trhdap warganya kok bgtu ya.. Nasib itu masih bisa diubah,mereka ga akan mati tenggelam klo kolam bekas tambangnya langsung dtutup",0,0,,
"kepala desanya mulawarman bodoh, udeh tau diboongin jokowi, malah jd relawan pemengan jokowi",0,1,,
TERHARU ...KUDU HEMAT PEMAKAIAN LISTRIK ...KASIAN SAUDARA2 KITA YG MENJADI KORBANðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0,84,1,
Yg dislike otak kalian gak ada babi manusia haram kalian mending keluar dari Indonesia.,0,0,,
"Yang dislike aneh...
  Apa kalian ga miris liat alam indonesia rusak ðŸ˜¡ðŸ˜ ðŸ˜•",0,1,,
"Terima kasih telah membuat sebuah mahakarya yang membuka mata kami yang masih terpejam, terus berkarya ungkap semua demi kebenaran dan kemajuan bangsa Indonesia.
 Terima kasih.",0,4,,
"Sebenernya kalau mau buka-bukaan jgn lihat 01/02, bagaimana dg gurita bisnis keluarga Cendana, Keluarga Sby, Keluarga Bakrie, Keluarga Yusuf Kalla dll.. Knp baru skrg dibuat film doc? Knp ngga dari dulu? Mikir simple nya aja, artinya di Pemerintahan skrg lebih bebas berekspresi donk dibandingkan yg dulu-dulu.. Jangankan bikin film kaya' gini, baru jg mangap udh ilang besoknya.. Gmn menurut kalian???",0,0,,
"Lalu? Apa yg harus dilakukan? 
 Mengingat, ada begitu banyak pengambil kebijakan di negara ini yg terlibat dalam industri baru bara. Serta kebutuhan energi kita juga harus dipenuhi.",0,0,,
Bukalah matamu wahai para pemimpin bangsa semoga masyarakat Indonesia selalu dalam lindungan Allah SWT,0,8,,
"Kimakkkkk dua""nya kubu yang menghancurkan alam ..
 Kenapa video ini baru di rilis 13 april..
 Masyarakat baru tau setelah pilpres...
 Hancurlah negeri ini ;-(",0,3,,
Andai film ini dan kru kru nya di kecam karena menayangkan ini..insha allah siap turun kejalan ðŸ‘Š,0,0,,
Parahhhh,0,0,,
"gakk lama indonesia bakal hancur, karna ulahh iniðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­",0,0,,
Yang buat video masih ada gak orang ya? Takutnya hilang lenyap entah kemana .,0,0,,
"Entah ini pengalihan isu atau bukan, 1 hal terpenting kutipan pesan dari film dokumenter ini adalah
  ""JAGA BUMI KITA""
 Urusan siapa dalang dari semua ini ya manusia, kelak akan mereka pertanggung jawabkan di HARI PEMBALASAN",0,23,,
"saya sebelumnya tidak nyesel buat GOLPUT, Setelah nonton video ini, saya malah BANGGA telah golput",2,1,,
"Kemarin masalah freeport, sekarang batubara.",0,0,,
"wah panjang juga. secara pribadi gw salut sama team yg bikin, smoga full independent yah dan bukan dilatar belakangi kepentingan politik/apapun selain rakyat (who knows ya, bukan maksud gw suudzon juga).tp jujur gw melihat fakta2 terungkapnya sosok2 di balik industri batubara itu sendiri, (ya ada jokowi+prabowo dll) gw sih mikirnya, ini ga akan berhenti mau siapapun presidennya... sbnrya di video ini juga bisa menjawab bahwa yg bikin rusak itu ya manusianya sendiri. logikanya,mereka para pengusaha juga gak mungkin investasi kalau gak ada faktor ekonomi yg paling penting, yaitu kebutuhan... kebutuhan itu datangnya dari masyarakat juga,dan kita kan tau yah Indonesia ga cuma 1-2 pulau aja.. jadi, siapapun pemerintahnya juga bakal gatel dong kalo diomongin sama rakyat nya ""gimana sih listrik mati2 aja, padahal udah bayar ini itu, gimana sih jalan kok gitu2 aja, padahal udah bayar pajak ini itu.."" gw juga mikir sih, serba salah juga ya, negara mau maju (tapi pengen TANPA pengorbanan)? kalo mau membela semua rakyatnya (tapi bakal tertinggal dari peradaban). menurut gw pun, di video ini juga sempet menampilkan solusi buat hemat listrik sperti teknologi yg mengandalkan tenaga surya,walau di kenyataan lebih ribet dan ga sepraktis ngidupin stop kontak. ini video bagus buat melek mata & pikiran ttg sumber listrik yg selama ini kita pakai dengan mudahnya,dan dampak-dampaknya yg tmbul dan nyata di masyarakat.tapi gw harap akan ada video selanjutnya yg memberikan solusi, bukan hanya mengungkap fakta aja. gw paham ini bentuk kemarahan thdp pemerintah, tp apakah cukup dg seperti ini lalu pemerintah bakal liat terus apa? bukan gw pesimis, bukan apatis juga, tapi menurut gw alangkah lebih baiknya kita datang dg solusi...krn semua juga tau namanya pemerintahan ya permainan politik. coba tanya diri sendiri yuk, sejauh mana kita udah hemat listrik? sejauh mana kita gak cuma protes tp juga kontribusi utk sosial/lingkungan? diri sendiri aja dulu, dimulai dari yg kecil2. 
 
 
 *komentar ini murni pribadi yaa, gw bukan politikus/komisaris/direktur/pemilik TV/penguasa2 lainnya...",0,0,,
15:28 dengan mudahnya dia bilang nasibnya meninggal di kolam tambang MEMANG BIADAB!!! BAJINGAN!!!!,4,21,,
Kenapa harus pake sexy itu judulnya. Kyak rada ga pas gitu dengernya ya...,0,0,0,
5 tahun lagi gak bakal gw nyoblos pemilu lagi anjing lah bgst semua,0,1,,
Ya Allah.. Bagaimana pertanggung jawaban mereka smua di akhirat nanti.. Smg Allah memberi hidayah dan ampunan kepada qt smua aamiin,0,3,,
"Akankah nasib pulau Kalimantan seperti nagara NAURU?Nauru dulu adalah negara pulau yang kaya dengan Fosfat. Karena penambangan besar2an tanpa memperdulikan lingkungan,akhirnya ekosistemnya rusak dan punah yang pada akhirnya menjadi pulau kering dan negara miskin. Semoga itu tidak terjadi di Kaimantan. ðŸ¤²",0,0,,
ku doakan semoga seluruh team watchdoc mendapatkan perlindungan & keberkahan dr Allah SWT... & thanks to Green Peace.,1,157,,
"Baru satu tambang gmna Freeport, blok mahakam Kerusakan alam nya dll",0,0,,
"amdal itu kajian yang singkat terhadap lingkungan, terlebih pak jokowidodo ingin menghilangkan izin amdal tersebut untuk memangkas waktu prosesnya, mungkin hal tersebut termasuk kedalam sebuah kepentingan yang ada di kelompok beliau. hhmmm rakyat mah tau apa atuh",0,0,,
"Penuh rasa haru, mata terbuka luas. Terima kasih atas kerja kerasnya, pesan yang ingin kalian sudah dapat dipahami ðŸ™ðŸ˜Š",0,0,,
Secepatnya Pemerintah Pusat turun tangan ..1. hentikan penambangan batu bara,0,0,,
"Luar biasa karya yg menakjubkan. Semoga sesudah ini ,makin banyak film film dokumenter yg bergerak ke kebenaran.
 Indonesia ibu Pertiwi kita.",0,0,,
Itu dimana,0,0,,
"Pemimpin itu cerminan dari rakyatnya..
 
 Kalau rakyatnya banyak yang munafik maka akan di beri pemimpin yang munafik..
 
 Cuma 1 caranya agar dapat pemimpin yang amanah, jujur dan adil..
 
 Yaitu harus dari diri sendiri.. Lalu ajak keluarga.. Terus rangkul lingkungan sekitar..",0,0,,
"Indonesia lagi sakit, Ayo anak muda bangsa jgn tinggal diamkan, Mari Kita bersatu melawan penjajah dalam negri yg sedikit lagi akan memusna bangsa Kita demi pribadi mereka Dan keuntungan luar negri. Mari Kita tetap bergandeng tangan jagalah budaya lestari Alam bangsa Kita. Salam satu budaya",0,0,,
Lakinya sandra dewi pengusaha tambang....,0,0,,
Ada 15rb org goblok yang acuh pada kondisi alam dan masyarakat Indonesia terutama Kaltim area pertambangan batu bara,0,5,,
Aslinya mah sekubu semua rakyat kecil cmn buat ajang ðŸ˜¡,0,0,,
Rakyat lah yg jd tumbal grombolan begalÂ² klas atas !!,0,0,,
Mau siapapun presiden nya tetap aaja kalian cari duit sendiri,0,0,,
Semoga rakyat cerdas akan pemerintahannya,0,0,,
ternyata tukang pisang main batu bara juga...asssssuu kecebong,0,4,,
Nyesel gw milih pemilu kemarin tau gini mending gak.usah di coblos aja,0,2,,
"saya yg liat setiap melintas jembatan mahakam terkadang mikir gimana nanti yaa jadinya kalau batu bara habis, sedangkan di wilayah saya banyak sekali tambang batu bara. salam dari urang samarinda",1,1,,
Ayo serbu rame* mbak Najwa buat publikasikan video ini,0,0,,
"Pemerintah Indonesia kebanyakan mementing pribadi mereka dari pada rakyatnya, mereka berlomba utk menjadi pemimpin, utk menutupi segala apa yg mereka bangun demi pribadi mereka, semoga Indonesia cepat sehat",0,0,,
"dengan film ini apa kaum elit akan sadar akan kebijakan yang bodoh yg di ambil .
 dari dulu pertiwi memang di perkosa elit dan dijajah oleh segelintir orang rakus kita pikir ajah berapa banyak kaum elit untuk terpilih dan duduk di kursi jabatan bisa mengeluarkan uang milyaran politik uang yg beredar kemarin. yang saya aneh banwaslu itu cuma boneka bodoh yang cuma bisa menghimbaw atau kita sebagai rakyat yang di permainkan elit. bauat kepala daerah dan lurah dan abdi masarakat aparatur lebih mudah mengencet rakyat dari pada memihak rakyat dan membuat drama yg memenjarakan rakyat",0,0,,
Mencari pemimpin negara adalah bukan memilih yang TERBAIK tetapi hanya menjatuhkan yang paling RUSAK,0,2,,
"sedikit berpendapat tentang flm sexy killers di menit 01:10:xx dijelaskan lah pemegang* usaha terbesar yang ada di belakang kedua calon .
 menurut saya itu adalah bukti bahwa kubu prabowo tidak cukup kuat untuk melawan rezim-rezim dibelakang jokowi .
 prabowo dimintai pendapat di debat capres tentang penambangan ini dan apa yangbprabowo katakan ""saya akan memberantas kejahatan* pengusaha yangbtidak sesuai dengan aturan"" dan prabowo mwnegaskan kepada jokowi saya kira kita setuju bukan begitu .
 itu karena beliau tau belum saatnya beliau memberontak karena kekuasaan masih dipingpin rezim politik yang kuat .
 dan pesan dari flm ini menurut saya adalah untuk menunjukan betapa kejamnya orang* itu dan prabowo pernah mengatakan saya tidak ingin yang kaya makin kaya sedangkan yang miskin makin melarat adapun ucapan jokowi yang mengatakan rakyat perlu pemberataan dan menurut saya pemberataan itu yaitu semua rakyat miskin melarat terimakasih !!!
 dan tujuan dari flm ini menggiring opini ke golput adalah agar flm ini tidak dihapus .
 golput artinya tidak memilih keduanya atau tidak menjatuhkan salahsatunya !!!",4,29,,
"di indonesia orang berduit yang berkuasa, memandang ebelah mata kepada orang biasa .. sedngkan kalo ada maunya banyak iming"" ,, etelah kemauanya d penuhi , lupa dengan janji , di tagih janji malah seolah"" tak tau apa"" ,, selalu rakyat kecil yang di rugikn , marah , kesal, kecewa pun percuma tak akan ada yang mendengarkan , malah kita yang di salahkan",0,0,,
"seorang politisi duduk didalam sebuah bar kafe dan secara kebetulan bertemu dengan seorang prostitusi
 
 si politisi berkata ""hi.. i'm a politician and i'm honest""
 
 lalu si prostitusi membalas dengan wajah sinis "" hello i'm a prostitute and i'm a virgin""",0,0,,
Sesuai dgn pemikiran dan prinsip gw Ampe sekrang akan trs golput sampai ada sosok pemimpin yg bener2 tegas dan serius dlm upaya perbaikan lingkungan dan alam indonesia.. sdh 80% lahan di Indonesia di eksploitasi dan di rusak.. longsor dan banjir bandang di mana2 pada merem semua ..ga ada program perbaikan sama skali bahkan utk dibahas pun tidak.. ora mikir kabeh...fucking politic,0,0,,
Kedok jual pisang,0,0,,
Semua itu karna UANG! bangsattt,0,1,,
siap siap !!!!!!!!,0,0,,
Katanya cuma jualan Martabak? Ga tau nya jual batu bara juga . KirikkkðŸ˜…ðŸ˜…ðŸ˜…,1,2,,
"Kok nonton ini perasaan campur aduk ya ada marah kesal sedih tapi dilema juga karena kita semua memang membutuhkan listrik.
 Sumpah ini keren banget ayo share k semua orang biar banyak yang tau dan mulailah hemat energi saat ini juga untuk kelangsungan generasi kita dimasa yang akan datang.",0,1,,
"Peninggalan ordebaru mengerikan , presiden terpilih harus memberikan solusi untuk masyarakat .",0,0,,
":( gak bisa ngomong apa-apa setelah nonton ini kecewa aja tau indonesia dalam keadaan seperti ini, apa lagi saya juga penduduk kalimantan :( kecewa banget",1,0,,
Indonesia memang benar benar butuh perubahan kalo di biarkan seperti ini terus indonesia tidak akan berpenghuni,0,0,,
"andai semua orang tau , politik hanya kedok untuk bisnis mereka orang2 pengusaha",0,0,,
"jiahh baru pada tau, wkwkwk .. baru dibikin videonya wkwkwk .",0,0,,
"Ya allah sumpah nangis gue,,, sungguh kejam merka,,, bs nya cmn siksa rakyat kecil, saat mau nyapres aja koar2 janji ini itu ðŸ˜",0,0,,
"Sumpah keren ini film, semoga semakin lama semakin banyak yg sadar dan peduli akan lingkungan. Uang itu penting tp lingkungan jauh lebih penting. Kereeennn!!!!",0,0,,
"Padahal pak jokowi sudah membangun PLTB (listrik dari angin) di sulawesi dan PLTS (tenaga surya) di papua dan mungkin di daerah2 lain yang tidak ia publikasikan di youtube channelnya. Coba diliat saja guys, yang judulnya nyala diseluruh negri dan negeri angin (kalo ngga salah judul-judulnya itu) disaat kalian semua nyinyir dan nyalahin kedua belah paslon, sebenarnya solusi atas batu bara ini sudah berusaha di minimalisir oleh presiden dan pemerintah kita . semoga kita bukan termasuk orang-orang yang berburuk sangka ya ðŸ˜Š dan jangan lupa, kita juga si sexy killers karena kita juga ikut menikmati listrik dari batubara loh.. jadi mari hemat energi, agar pemakaian batu bara berkurang ðŸ˜‰ Alhamdulillah ngga golput gara-gara film ini hehe 
 Terimakasih pembuat video, semoga bisa dibuat lagi video indonesia yang sekarang setelah ada perubahan yang lebih baik ðŸ¤—",6,14,,
Demi allah saya sampai nangis lihat vidio ini. Ga tega sama warga negara yang tertindas. Mau sampai kapan negara ini seperti ini.,0,0,,
ini salah satu alasan kenapa kita harus ganti pemimpin yg lebih baik,0,8,,
"simple,kalo emg kalangan menengah keatas, ganti sumber listrik lo jadi solar base. Yang ngebuat mereka gemuk ya kita, kita perlu jg sama listrik kan.",0,0,,
"PT Rakabu Sejahtera: Si anak yg katanya cm jualan pisang?
 Bobby: Nggak ada minta proyek Trilliunan dr pemerintah?
 Jokowi: Membela wong cilik?
 
 My ass....
 
 Gw dulunya Jokower garis keras. Sekarang muak dengan keduanya",5,28,,
"Ya Allah berikanlah petunjukmu agar masyarakat indonesia mendapat solusi untuk mengatasi semua ini, khususnya masyarkat yg ada didaerah tersebut, yaAllah kabulkanlah, amiin yaRabbal alamin",0,0,,
baru selesai liat ..Setelah gw liat video ini..SAYA MENYESAL SUDAH IKUT SERTA MENCOBLOS,0,0,,
"ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘...
 Ternyata mengerikan juga akibat dr bongkahan batu hitam.....",0,0,,
Ada oknum mata duitan,0,0,,
nangis yah allah .. dzolim bgt penguasa dzolim ...,0,2,,
"Indonesia,BUMINYA KAYA TAPI RAKYAT SENGSARA,entah sampai kapan kau mampu bertahan",0,0,,
Kira kira presiden tau atau tidak film ini??,1,2,,
banyak bangat saham si luhut panjaitan,0,0,,
"Terima kasih sudah membuka pikirian kami....
 Saya harap Bapak Jokowi menaggapi video ini karena pasti timbul asumsi-asumsi public (dari pada berasumsi lebih baik denger lansung dari orangnya) #Indonesialebihbaik",1,0,,
Film luar biasa hebat..!!!,0,0,,
"Tu yg mati2 an belain pilihan nya 01 02 tonton ni film,,,, ðŸ˜„",0,0,,
"Selama gua nonton video ini udh 3x saya nonton ini dan saya mengambill satu kesimpulan""Mana media mana berita tidak ada yg mengekspos pisan takut kena pasalðŸ˜‚ðŸ˜‚ miris lihat acara berita2 sekarang pembawa acaranya doank cakep2 mending mangkal aja"" gak usah bawa beritaðŸ˜ðŸ˜ðŸ˜",0,1,,
"astagaa, sudah beberapa tahun tinggal di palu tapi malah baru tau klo ada pltu di panau palu.
 serba salah sih ya, di satu sisi butuh listrik, di sisi lain butuh udara bersih
 semoga pemerintah bisa lah mensubsidi solar cell
 dari dulu pengen banget punya solar cell tapi harganya ituloh, masih mahal banget dibanding pln biasa
 *ya gimana itungan nya pake batubara 600 perak, pake matahari 2900.. 
 ayolah ddisubsidii.. demi lingkungan",0,0,,
"Ditunggu dokumenter yang mengupas sisi dibalik tambang yang lainnya ðŸ˜Š seperti emas, minyak bumi, dll",0,0,,
"Saya kira cuma jualan pisang goreng dan martabak
 Taunya punya banyak saham
 Taekkk",0,2,,
2 hari sampe sejuta bisa tranding. Ini kok gak tending,0,0,,
Download sebelum dihapus.,0,0,,
"Cuma satu kata ""biadab""",0,0,,
Saya salut sama orang yang buat vidio ini.,0,0,,
"Ada rasa sedih malu dan juga kecewa, orang yg harusnya jdi panutan tapi justrul menjajah saudaranya sendiri",0,0,,
"siapapun yg terlibat dalam pembuatan vidio ini ""ANDA KEREN""",0,0,,
"PLTU sudah menjadi isu lama untuk Indonesia, namun masalahnya memang tidak semudah itu. Kita butuh listrik, tapi apakah kita sudah cukup mumpuni untuk mengganti PLTU dengan energi lain? Seperti dikatakan, PLTU adalah yg paling murah.
 Kita punya potensi untuk mendirikan PLTA, tapi apakah itu sudah mampu dimanfaatkan dengan baik? Apakah kita sudah mampu dan mau mendirikan pembangkit listrik tenaga surya, seperti yang dimiliki Tiongkok? 
 Di lain hal, apakah ketika batubara telah teratasi dengan energi lain berarti masalah pembangunan pembangkit listrik bisa tuntas? 
 
 Ketika masyarakat dituntut memiliki pemikiran terbuka agar bisa menjadi bangsa yang maju, lalu mengapa para politikus justru mempersempit pemikirannya? Pembangunan pembangkit listrik diniatkan untuk memenuhi kebutuhan listrik di tanah air. Sementara perusahaan batu bara menjadi potensi investasi entah untuk menguntungkan siapa. 
 Kali ini, kita tengah menyaksikan dampak di balik pembangunan pembangkit tenaga listrik itu yg justru tidak menjadi pertimbangan para pengampu kepentingan. 
 
 Indonesia masih perlu banyak belajar soal pengelolaan lingkungan dan penyelesaian sengketa lahan.",0,2,,
"Maka nya irit pake listrik, pake green energy. Jangan bisa nya mau enak aja trus nyiyir, semua orang berperan dan bertanggung jawab",0,0,,
Keadilan sosial bagi seluruh rakyat Indonesia ???,0,0,,
yang kaya tambah kaya yang miskin tambah menderita ðŸ˜¢ðŸ˜¢ðŸ˜¢ðŸ˜¢ðŸ˜¢,0,1,,
"Kisah ini mestinya menguatkan kita bersatu bukan cebong/kampret bukan 01/02 tp kita adalah rakyat Indonesia yg menentukan masa depan kita sendiri bukan bergantung pada mereka .... 
 âœŠðŸ™",5,164,,
Kok Vidio ini gak masuk trending ya,0,0,,
"mungkin nanti akan ada pembahasan saat anak cucu kita sudah punya cicit 
 dan mreka autoplanga-plongo
 
 sprti sya yg mulai bingung 
 harus gmn 
 mau apa 
 bisa apa",0,1,,
